Time(year-month-day h:m:s),Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
7/26/2019 16:15,139,0,152,24.9,998.5,54,5.12 
7/26/2019 16:30,159,0,158,24.3,998.6,55.4,2.39 
7/26/2019 16:45,223,125,170,23.9,998.6,56,2.35 
7/26/2019 17:00,158,89,126,23.5,998.7,54.7,1.89 
7/26/2019 17:15,96,0,96,22.8,998.9,57.2,1.55 
7/26/2019 17:30,75,0,86,22.4,999.1,60.5,1.03 
7/26/2019 17:45,47,0,65,22,999.5,60.3,1.11 
7/26/2019 18:00,0,0,35,21.9,1000.1,63.7,0.47 
7/26/2019 18:15,0,0,0,21.2,1000.4,65.2,0.58 
7/26/2019 18:30,0,0,0,20.9,1000.8,65.8,0.45 
7/26/2019 18:45,0,0,0,21,1001.4,65.2,0.12 
7/26/2019 19:00,0,0,0,20.4,1002.9,61,0.00 
7/26/2019 19:15,0,0,0,19.6,1003.1,61.3,-0.04 
7/26/2019 19:30,0,0,0,19.2,1003.3,63.4,-0.03 
7/26/2019 19:45,0,0,0,18.5,1003,64.1,-0.03 
7/26/2019 20:00,0,0,0,18.2,1002.7,66.3,-0.03 
7/26/2019 20:15,0,0,0,17.8,1002.3,66.3,-0.03 
7/26/2019 20:30,0,0,0,17.5,1002.4,68.9,-0.03 
7/26/2019 20:45,0,0,0,17.5,1002.9,69.3,-0.03 
7/26/2019 21:00,0,0,0,17.6,1003.4,68.8,-0.03 
7/26/2019 21:15,0,0,0,17.6,1003.7,69.1,-0.04 
7/26/2019 21:30,0,0,0,17.7,1003.8,69.4,-0.03 
7/26/2019 21:45,0,0,0,17.7,1003.9,69.8,-0.03 
7/26/2019 22:00,0,0,0,17.6,1004,69.7,-0.03 
7/26/2019 22:15,0,0,0,17.5,1003.9,69.9,-0.03 
7/26/2019 22:30,0,0,0,17.4,1003.9,70.5,-0.03 
7/26/2019 22:45,0,0,0,17.4,1004.1,71.2,-0.03 
7/26/2019 23:00,0,0,0,17.3,1004.1,71.7,-0.03 
7/26/2019 23:15,0,0,0,16.9,1004.5,71.7,-0.03 
7/26/2019 23:30,0,0,0,16.8,1004.3,71.8,-0.03 
7/26/2019 23:45,0,0,0,16.9,1004.4,71.5,-0.03 
7/27/2019 0:00,0,0,0,16.9,1004.8,71.6,-0.03 
7/27/2019 0:15,0,0,0,16.8,1004.5,71.9,-0.03 
7/27/2019 0:30,0,0,0,16.8,1004.2,71.7,-0.03 
7/27/2019 0:45,0,0,0,16.9,1004.3,71.5,-0.03 
7/27/2019 1:00,0,0,0,16.9,1004.3,71.8,-0.03 
7/27/2019 1:15,0,0,0,16.4,1004.4,73.5,-0.03 
7/27/2019 1:30,0,0,0,16.7,1004.5,72.1,-0.03 
7/27/2019 1:45,0,0,0,16.8,1004.7,70.2,-0.03 
7/27/2019 2:00,0,0,0,16.8,1004.7,70.4,-0.03 
7/27/2019 2:15,0,0,0,16.6,1004.3,71.1,-0.03 
7/27/2019 2:30,0,0,0,16.4,1004.3,72,-0.04 
7/27/2019 2:45,0,0,0,16.3,1004.1,71.7,-0.03 
7/27/2019 3:00,0,0,0,16.3,1004.2,71.6,-0.03 
7/27/2019 3:15,0,0,0,16.3,1004.1,71.8,-0.03 
7/27/2019 3:30,0,0,0,16.2,1004.1,73.1,-0.04 
7/27/2019 3:45,0,0,0,15.3,1003.8,74.5,-0.03 
7/27/2019 4:00,0,0,0,15.4,1003.6,75.5,-0.03 
7/27/2019 4:15,0,0,0,15.4,1003.1,75.6,-0.03 
7/27/2019 4:30,0,0,0,15.4,1003.5,75.2,-0.03 
7/27/2019 4:45,0,0,0,15.8,1003.5,74.8,-0.03 
7/27/2019 5:00,0,0,0,15.6,1003.7,75.5,-0.04 
7/27/2019 5:15,0,0,0,15.8,1003.7,74.2,0.05 
7/27/2019 5:30,34,170,32,16.4,1003.6,72.9,0.40 
7/27/2019 5:45,48,193,41,16.6,1003.8,72.2,1.06 
7/27/2019 6:00,65,209,49,17.2,1003.9,70.1,1.70 
7/27/2019 6:15,93,265,52,17.8,1004.2,70.2,2.10 
7/27/2019 6:30,132,294,55,18,1004,69.6,2.80 
7/27/2019 6:45,172,308,62,18.3,1004.1,69.1,3.68 
7/27/2019 7:00,214,332,67,18.9,1004.3,68.4,4.43 
7/27/2019 7:15,259,345,70,19.8,1004.4,66.7,5.59 
7/27/2019 7:30,315,380,68,20.4,1004.3,64.9,6.86 
7/27/2019 7:45,368,402,70,21,1004.3,63.7,8.16 
7/27/2019 8:00,420,429,69,21.6,1004.3,62.8,9.28 
7/27/2019 8:15,470,424,75,22.1,1004.3,61.3,10.50 
7/27/2019 8:30,527,455,69,22.5,1004,59.8,11.70 
7/27/2019 8:45,576,474,69,23.2,1004,59.1,8.71 
7/27/2019 9:00,631,493,70,23.7,1003.9,56.3,11.09 
7/27/2019 9:15,667,490,73,24.4,1003.8,54.9,13.26 
7/27/2019 9:30,709,498,76,25,1003.4,52.9,15.32 
7/27/2019 9:45,736,491,78,25.8,1003.3,51.2,14.04 
7/27/2019 10:00,778,518,72,26.3,1003,48.3,13.99 
7/27/2019 10:15,801,515,78,26.8,1003.1,44,18.28 
7/27/2019 10:30,834,546,77,27,1002.8,42,20.48 
7/27/2019 10:45,833,531,90,27.1,1002.7,41.7,21.03 
7/27/2019 11:00,838,514,102,27.2,1002.6,44.2,19.16 
7/27/2019 11:15,867,537,87,27.9,1002.2,38.6,17.52 
7/27/2019 11:30,873,540,89,28.4,1001.7,32.4,23.21 
7/27/2019 11:45,863,531,88,28.6,1001.5,32.4,18.91 
7/27/2019 12:00,856,518,95,28.8,1001.2,33.9,21.85 
7/27/2019 12:15,854,526,97,28.7,1000.7,33.7,19.79 
7/27/2019 12:30,850,531,98,29.1,1000.5,30.7,16.30 
7/27/2019 12:45,833,512,114,29.5,1000,31.9,21.00 
7/27/2019 13:00,805,480,133,29.8,999.7,35.8,21.69 
7/27/2019 13:15,811,500,112,29.7,999.3,30.6,19.98 
7/27/2019 13:30,769,476,113,30,998.9,31.2,22.67 
7/27/2019 13:45,753,495,109,30.5,998.6,29.5,21.89 
7/27/2019 14:00,729,481,108,30.8,998.2,28.2,20.56 
7/27/2019 14:15,696,494,104,30.9,997.7,28.1,20.03 
7/27/2019 14:30,652,479,107,30.6,997.3,29.9,15.28 
7/27/2019 14:45,612,459,110,30.8,997,29.9,17.20 
7/27/2019 15:00,572,473,104,30.8,996.7,29.8,13.63 
7/27/2019 15:15,512,456,105,31.1,996.5,29,14.96 
7/27/2019 15:30,462,423,107,31.3,996.4,28.7,14.88 
7/27/2019 15:45,408,389,117,31.3,996.3,29.8,13.56 
7/27/2019 16:00,361,364,120,31.5,995.8,30.5,5.91 
7/27/2019 16:15,318,334,122,31.8,995.4,30.5,3.17 
7/27/2019 16:30,271,261,144,31.8,995.2,31,1.86 
7/27/2019 16:45,197,168,131,31.5,994.9,33,1.04 
7/27/2019 17:00,114,0,129,31.2,995.1,33.4,0.52 
7/27/2019 17:15,109,0,126,31,995,34.3,0.36 
7/27/2019 17:30,80,0,90,30.9,994.8,34.9,0.33 
7/27/2019 17:45,34,0,45,30.5,995.3,37,0.38 
7/27/2019 18:00,0,0,0,30.3,995.7,37.3,0.10 
7/27/2019 18:15,0,0,0,29.8,997.2,41.4,0.28 
7/27/2019 18:30,0,0,0,25.4,997.6,52.9,0.07 
7/27/2019 18:45,0,0,0,24.4,997.6,54.5,0.29 
7/27/2019 19:00,0,0,0,23.5,997.7,58,0.07 
7/27/2019 19:15,0,0,0,23.2,997.5,59,-0.05 
7/27/2019 19:30,0,0,0,22.9,997.7,59.6,-0.03 
7/27/2019 19:45,0,0,0,22.7,998,60.4,-0.03 
7/27/2019 20:00,0,0,0,22.8,997.9,60,-0.03 
7/27/2019 20:15,0,0,0,22.5,998.2,59.9,-0.03 
7/27/2019 20:30,0,0,0,22.2,998.6,60.9,-0.03 
7/27/2019 20:45,0,0,0,22.3,998.4,59.6,-0.03 
7/27/2019 21:00,0,0,0,22.4,999.4,58.9,-0.04 
7/27/2019 21:15,0,0,0,22.4,1000,59.6,-0.03 
7/27/2019 21:30,0,0,0,22,1000.4,59.9,-0.03 
7/27/2019 21:45,0,0,0,19.6,999,66.2,-0.04 
7/27/2019 22:00,0,0,0,19.1,999.1,68.6,-0.03 
7/27/2019 22:15,0,0,0,18.1,1000.1,72.1,-0.04 
7/27/2019 22:30,0,0,0,19,999.9,72.2,-0.03 
7/27/2019 22:45,0,0,0,20,1000.1,71.2,-0.03 
7/27/2019 23:00,0,0,0,19.7,1000.7,71.3,-0.03 
7/27/2019 23:15,0,0,0,19.6,1000.2,69.6,-0.03 
7/27/2019 23:30,0,0,0,19.7,1000.2,69.7,-0.03 
7/27/2019 23:45,0,0,0,19.9,1000.6,68.9,-0.03 
7/28/2019 0:00,0,0,0,19.9,1000.4,67.9,-0.03 
7/28/2019 0:15,0,0,0,20,1000.4,67.9,-0.03 
7/28/2019 0:30,0,0,0,19.8,1000.4,68.3,-0.03 
7/28/2019 0:45,0,0,0,19.6,1000.6,70.6,-0.03 
7/28/2019 1:00,0,0,0,19.6,1000.7,70.5,-0.04 
7/28/2019 1:15,0,0,0,19.6,1000.6,71.2,-0.03 
7/28/2019 1:30,0,0,0,19.6,1000.6,70.8,-0.03 
7/28/2019 1:45,0,0,0,19.6,1000.6,71,-0.04 
7/28/2019 2:00,0,0,0,19.8,1000.6,69.8,-0.03 
7/28/2019 2:15,0,0,0,19.8,1000.6,69,-0.04 
7/28/2019 2:30,0,0,0,19.8,1000.5,67.3,-0.04 
7/28/2019 2:45,0,0,0,20.1,1000.6,66.2,-0.03 
7/28/2019 3:00,0,0,0,20.5,1000.6,61.1,-0.03 
7/28/2019 3:15,0,0,0,20.3,1000.8,59.5,-0.03 
7/28/2019 3:30,0,0,0,20.2,1000.9,57,-0.03 
7/28/2019 3:45,0,0,0,20,1001,56.4,-0.03 
7/28/2019 4:00,0,0,0,19.9,1001.3,54.6,-0.03 
7/28/2019 4:15,0,0,0,20.1,1001.4,51.2,-0.03 
7/28/2019 4:30,0,0,0,19.9,1001.5,51.3,-0.03 
7/28/2019 4:45,0,0,0,19.6,1001.5,51.8,-0.04 
7/28/2019 5:00,0,0,0,19.5,1001.8,53.3,-0.04 
7/28/2019 5:15,0,242,0,19.2,1002.1,54.9,0.09 
7/28/2019 5:30,0,300,0,18.9,1002.4,55.4,0.35 
7/28/2019 5:45,42,362,0,18.5,1002.5,58,0.77 
7/28/2019 6:00,51,387,0,18.6,1002.6,55.7,1.26 
7/28/2019 6:15,79,433,0,19.1,1002.8,54.6,2.10 
7/28/2019 6:30,123,451,0,19.5,1002.9,53.2,2.73 
7/28/2019 6:45,168,468,31,19.7,1003.3,52.5,3.63 
7/28/2019 7:00,217,486,31,19.9,1003.6,54.1,4.64 
7/28/2019 7:15,270,498,34,20.1,1003.9,54,5.50 
7/28/2019 7:30,325,510,31,19.7,1004.3,55.9,7.02 
7/28/2019 7:45,382,561,32,19.5,1004.5,57.7,7.96 
7/28/2019 8:00,434,559,33,19.3,1004.9,58.9,9.04 
7/28/2019 8:15,486,562,32,19.3,1005.1,58.1,10.12 
7/28/2019 8:30,538,580,36,19.5,1005.2,56.2,11.56 
7/28/2019 8:45,590,573,37,20,1005.7,55.3,12.81 
7/28/2019 9:00,636,577,40,20.4,1005.6,52.3,13.18 
7/28/2019 9:15,678,585,40,21,1006,51.1,11.85 
7/28/2019 9:30,716,585,43,21.2,1006.3,47.9,10.80 
7/28/2019 9:45,750,607,45,21.6,1006.5,48.4,17.43 
7/28/2019 10:00,783,617,45,21.7,1006.8,45.9,15.63 
7/28/2019 10:15,813,629,45,21.8,1006.9,46.1,17.82 
7/28/2019 10:30,836,621,44,22,1007,44.9,18.79 
7/28/2019 10:45,859,628,43,22.2,1006.9,43.7,18.77 
7/28/2019 11:00,875,634,43,22.5,1007,43.1,20.93 
7/28/2019 11:15,889,631,43,22.7,1007,42.5,21.87 
7/28/2019 11:30,896,641,43,23,1007.2,42.9,21.76 
7/28/2019 11:45,898,648,44,23,1007.1,42.5,23.09 
7/28/2019 12:00,895,644,45,23.8,1007,42.3,23.40 
7/28/2019 12:15,892,650,45,23.9,1007,42.6,20.34 
7/28/2019 12:30,892,649,44,24,1006.9,41,23.11 
7/28/2019 12:45,879,651,44,24.3,1006.7,39.7,23.67 
7/28/2019 13:00,863,646,45,24.7,1006.9,40.1,23.33 
7/28/2019 13:15,845,647,46,24.8,1006.6,39.9,23.23 
7/28/2019 13:30,827,670,46,24.9,1006.6,37.3,22.83 
7/28/2019 13:45,800,643,45,25.7,1006.7,36.3,22.02 
7/28/2019 14:00,766,638,48,25.1,1006.5,35.3,21.58 
7/28/2019 14:15,731,663,46,25.7,1006.3,35.8,21.05 
7/28/2019 14:30,697,649,45,26.5,1006.1,33.9,20.64 
7/28/2019 14:45,656,610,45,26,1006.1,33.6,19.60 
7/28/2019 15:00,614,633,45,26.3,1005.9,31.5,18.19 
7/28/2019 15:15,557,604,47,26.7,1005.7,31.4,16.10 
7/28/2019 15:30,496,568,50,26.7,1005.7,32.9,15.09 
7/28/2019 15:45,452,576,49,27,1005.5,33.3,12.93 
7/28/2019 16:00,395,540,51,26.6,1005.4,32.6,11.94 
7/28/2019 16:15,329,512,49,27.6,1005.3,33.3,10.65 
7/28/2019 16:30,291,508,49,26.8,1005.3,35.3,9.04 
7/28/2019 16:45,75,54,41,27.5,1005.2,30.6,7.75 
7/28/2019 17:00,196,485,45,26.9,1005.1,34,6.28 
7/28/2019 17:15,145,456,41,27.2,1005.3,33.2,4.90 
7/28/2019 17:30,102,423,41,26.8,1005.3,36.2,3.83 
7/28/2019 17:45,66,407,39,26.7,1005.4,36.4,2.92 
7/28/2019 18:00,52,364,35,25.8,1005.6,40.1,1.94 
7/28/2019 18:15,42,305,31,25.5,1005.7,39.5,1.27 
7/28/2019 18:30,0,258,0,25.5,1005.8,39.7,0.88 
7/28/2019 18:45,0,187,0,25.3,1006.1,42,0.46 
7/28/2019 19:00,0,0,0,24.9,1006.2,40.1,0.17 
7/28/2019 19:15,0,0,0,24.6,1006.1,37.8,-0.01 
7/28/2019 19:30,0,0,0,24.3,1006.1,37.9,-0.04 
7/28/2019 19:45,0,0,0,24.2,1006.2,40.2,-0.04 
7/28/2019 20:00,0,0,0,22.6,1006.3,60.8,-0.03 
7/28/2019 20:15,0,0,0,22.1,1006.3,64.4,-0.04 
7/28/2019 20:30,0,0,0,21.9,1006.3,63,-0.03 
7/28/2019 20:45,0,0,0,21.7,1006.3,62.7,-0.03 
7/28/2019 21:00,0,0,0,21.6,1006.3,64.4,-0.03 
7/28/2019 21:15,0,0,0,21.5,1006.3,63.9,-0.03 
7/28/2019 21:30,0,0,0,21.3,1006.2,62,-0.03 
7/28/2019 21:45,0,0,0,21.2,1006.1,62.3,-0.04 
7/28/2019 22:00,0,0,0,21.2,1005.9,62.8,-0.04 
7/28/2019 22:15,0,0,0,21.1,1005.7,63.1,-0.03 
7/28/2019 22:30,0,0,0,21.5,1005.5,61,-0.03 
7/28/2019 22:45,0,0,0,21.5,1005.3,60.2,-0.03 
7/28/2019 23:00,0,0,0,21.5,1005.2,58.6,-0.03 
7/28/2019 23:15,0,0,0,21.6,1005,60.3,-0.03 
7/28/2019 23:30,0,0,0,21.4,1004.8,62.2,-0.04 
7/28/2019 23:45,0,0,0,20.9,1004.7,63.1,-0.03 
7/29/2019 0:00,0,0,0,20.8,1004.4,61.7,-0.03 
7/29/2019 0:15,0,0,0,21,1004.2,58.5,-0.03 
7/29/2019 0:30,0,0,0,20.9,1004.2,58.7,-0.03 
7/29/2019 0:45,0,0,0,20.5,1004.2,61.2,-0.04 
7/29/2019 1:00,0,0,0,20.4,1004,59,-0.03 
7/29/2019 1:15,0,0,0,20.4,1003.7,57.8,-0.03 
7/29/2019 1:30,0,0,0,20.5,1003.3,58,-0.03 
7/29/2019 1:45,0,0,0,20.9,1003.3,57,-0.03 
7/29/2019 2:00,0,0,0,20.7,1003.3,57.4,-0.03 
7/29/2019 2:15,0,0,0,20.3,1003.3,61.1,-0.03 
7/29/2019 2:30,0,0,0,20.7,1003.1,58.1,-0.03 
7/29/2019 2:45,0,0,0,20.7,1003,56.9,-0.04 
7/29/2019 3:00,0,0,0,20.1,1002.9,61.1,-0.04 
7/29/2019 3:15,0,0,0,20.3,1002.6,57,-0.03 
7/29/2019 3:30,0,0,0,20.6,1002.6,53.4,-0.03 
7/29/2019 3:45,0,0,0,20.3,1002.5,54.2,-0.03 
7/29/2019 4:00,0,0,0,20.3,1002,54.6,-0.03 
7/29/2019 4:15,0,0,0,20.1,1001.8,55.6,-0.03 
7/29/2019 4:30,0,0,0,20.1,1002,56.4,-0.03 
7/29/2019 4:45,0,0,0,20.1,1001.6,55,-0.03 
7/29/2019 5:00,0,0,0,19.9,1001.6,55.7,-0.03 
7/29/2019 5:15,0,0,36,20.1,1001.4,54.9,0.05 
7/29/2019 5:30,36,0,52,20.4,1001.2,54.9,0.32 
7/29/2019 5:45,49,0,58,20.5,1001.3,56.1,0.70 
7/29/2019 6:00,62,0,80,20.5,1001.4,56.5,1.24 
7/29/2019 6:15,107,45,125,20.7,1001.2,56.2,1.88 
7/29/2019 6:30,125,118,115,21,1000.8,55.4,2.57 
7/29/2019 6:45,124,0,143,21.1,1000.9,54.4,3.33 
7/29/2019 7:00,125,0,147,21.3,1001.1,54.5,4.42 
7/29/2019 7:15,260,223,191,21.5,1000.8,55.1,5.51 
7/29/2019 7:30,348,308,191,22,1001,54,6.64 
7/29/2019 7:45,352,341,129,22.6,1000.9,51,7.45 
7/29/2019 8:00,394,354,134,23,1001.2,51.2,8.80 
7/29/2019 8:15,437,358,146,23,1001.9,53,10.41 
7/29/2019 8:30,444,331,170,22.6,1001.3,55.8,11.62 
7/29/2019 8:45,543,400,145,22.9,1001.5,54.8,13.13 
7/29/2019 9:00,578,410,155,23.7,1002.4,52.1,14.29 
7/29/2019 9:15,614,392,194,22.7,1002.5,58.3,16.18 
7/29/2019 9:30,666,382,191,23.1,1001.8,56.1,17.08 
7/29/2019 9:45,700,452,159,24.1,1002.4,54.5,18.51 
7/29/2019 10:00,710,440,162,23.1,1002.7,58.2,19.45 
7/29/2019 10:15,735,438,180,23.7,1002.9,54.3,20.18 
7/29/2019 10:30,781,442,199,24.3,1003.2,51.1,21.04 
7/29/2019 10:45,810,441,265,24.3,1003,54.1,20.76 
7/29/2019 11:00,801,417,269,22.7,1003.2,62.3,21.12 
7/29/2019 11:15,816,443,201,21.5,1003.8,61.6,7.19 
7/29/2019 11:30,824,451,184,20.2,1004.1,64.7,5.89 
7/29/2019 11:45,820,437,178,19.7,1003.9,64.7,3.95 
7/29/2019 12:00,827,457,173,20.1,1004.5,62.8,7.77 
7/29/2019 12:15,822,455,171,19.4,1004.5,66.1,10.77 
7/29/2019 12:30,823,459,173,19.2,1004.7,66.2,22.40 
7/29/2019 12:45,817,470,170,19,1004.4,65.1,20.82 
7/29/2019 13:00,810,472,159,19.2,1005.4,63.3,21.79 
7/29/2019 13:15,805,505,142,18.8,1005.4,64.6,21.17 
7/29/2019 13:30,788,499,127,19,1005,64.2,19.27 
7/29/2019 13:45,769,494,114,18.8,1004.9,63.8,18.80 
7/29/2019 14:00,735,498,113,18.6,1005.1,65.3,18.26 
7/29/2019 14:15,701,503,108,18.5,1005.2,65.5,13.46 
7/29/2019 14:30,667,504,103,18.1,1006.1,66.3,12.43 
7/29/2019 14:45,631,484,98,18.4,1005.6,65.7,8.20 
7/29/2019 15:00,591,477,93,18.3,1005.8,65.8,12.45 
7/29/2019 15:15,542,475,92,18.3,1005.9,66.7,11.39 
7/29/2019 15:30,489,463,90,18.5,1005.8,66.2,12.76 
7/29/2019 15:45,440,469,86,18.7,1006.1,65.8,9.68 
7/29/2019 16:00,389,463,80,18.3,1006.3,66.7,10.78 
7/29/2019 16:15,342,446,74,18.3,1006,67.3,9.56 
7/29/2019 16:30,294,428,70,18,1006.1,67.3,7.44 
7/29/2019 16:45,251,411,62,18.6,1006.3,67.6,6.35 
7/29/2019 17:00,203,403,57,18.4,1006.1,68,4.07 
7/29/2019 17:15,157,408,51,18.2,1006.3,67.7,4.17 
7/29/2019 17:30,114,399,46,18.4,1006.3,68.2,3.64 
7/29/2019 17:45,77,364,42,18,1006.2,68.6,2.83 
7/29/2019 18:00,62,331,36,17.8,1006.5,68.6,2.34 
7/29/2019 18:15,50,302,32,17.8,1006.6,68.4,2.00 
7/29/2019 18:30,36,247,0,18,1006.7,68.9,1.63 
7/29/2019 18:45,0,176,0,17.7,1006.9,69.1,1.03 
7/29/2019 19:00,0,0,0,17.7,1006.8,69.9,0.37 
7/29/2019 19:15,0,0,0,17.5,1006.7,70.1,0.04 
7/29/2019 19:30,0,0,0,17.6,1007,70.4,-0.06 
7/29/2019 19:45,0,0,0,17.5,1007.2,70.7,-0.04 
7/29/2019 20:00,0,0,0,17.5,1007.3,70.6,-0.03 
7/29/2019 20:15,0,0,0,17.5,1007.3,71,-0.03 
7/29/2019 20:30,0,0,0,17.6,1007.5,70.6,-0.03 
7/29/2019 20:45,0,0,0,17.6,1007.6,71.2,-0.03 
7/29/2019 21:00,0,0,0,17.4,1007.6,71.2,-0.03 
7/29/2019 21:15,0,0,0,17.4,1007.8,71.1,-0.03 
7/29/2019 21:30,0,0,0,17.5,1008.2,71.3,-0.03 
7/29/2019 21:45,0,0,0,17.5,1008.3,71.9,-0.03 
7/29/2019 22:00,0,0,0,17.4,1008.3,71.3,-0.03 
7/29/2019 22:15,0,0,0,17.4,1008.6,71,-0.03 
7/29/2019 22:30,0,0,0,17.3,1008.3,71.8,-0.03 
7/29/2019 22:45,0,0,0,17.1,1008.2,71.9,-0.03 
7/29/2019 23:00,0,0,0,17.2,1008,71.9,-0.03 
7/29/2019 23:15,0,0,0,17.3,1008,71.6,-0.03 
7/29/2019 23:30,0,0,0,17.4,1007.9,70.8,-0.03 
7/29/2019 23:45,0,0,0,17.5,1007.7,70.7,-0.04 
7/30/2019 0:00,0,0,0,17.6,1007.8,70.3,-0.03 
7/30/2019 0:15,0,0,0,17.7,1007.3,69.2,-0.04 
7/30/2019 0:30,0,0,0,17.9,1007.2,68.9,-0.03 
7/30/2019 0:45,0,0,0,18,1007,68.6,-0.03 
7/30/2019 1:00,0,0,0,18,1007.1,68.3,-0.04 
7/30/2019 1:15,0,0,0,18,1007.3,68.1,-0.04 
7/30/2019 1:30,0,0,0,17.9,1007.5,68.8,-0.03 
7/30/2019 1:45,0,0,0,17.8,1007.3,69.6,-0.04 
7/30/2019 2:00,0,0,0,17.7,1007,70.1,-0.03 
7/30/2019 2:15,0,0,0,17.7,1007.4,70.9,-0.03 
7/30/2019 2:30,0,0,0,17.6,1007.6,71.5,-0.04 
7/30/2019 2:45,0,0,0,17.5,1007.7,72.4,-0.03 
7/30/2019 3:00,0,0,0,17.3,1007.8,72.3,-0.03 
7/30/2019 3:15,0,0,0,17.1,1007.4,72.9,-0.03 
7/30/2019 3:30,0,0,0,16.9,1007.3,73.4,-0.04 
7/30/2019 3:45,0,0,0,16.8,1007.1,74.2,-0.03 
7/30/2019 4:00,0,0,0,16.8,1006.9,74.6,-0.03 
7/30/2019 4:15,0,0,0,16.8,1006.9,75,-0.04 
7/30/2019 4:30,0,0,0,16.8,1007,75.1,-0.03 
7/30/2019 4:45,0,0,0,17,1006.9,75.2,-0.03 
7/30/2019 5:00,0,0,0,17.1,1006.8,74.7,-0.03 
7/30/2019 5:15,0,0,0,17.3,1007,72.8,0.06 
7/30/2019 5:30,34,0,53,17.5,1006.3,73.5,0.32 
7/30/2019 5:45,57,0,94,17.8,1006.6,72.2,0.69 
7/30/2019 6:00,59,0,67,18.2,1006.6,69.8,1.19 
7/30/2019 6:15,103,168,97,18.5,1007,69.6,1.81 
7/30/2019 6:30,130,161,101,19.1,1007.4,68.7,2.51 
7/30/2019 6:45,161,200,118,19.3,1008,68.3,3.32 
7/30/2019 7:00,207,101,196,19.5,1008.2,67.8,4.19 
7/30/2019 7:15,151,0,156,19.1,1008.3,68.6,5.18 
7/30/2019 7:30,269,211,134,19.4,1008.4,67.9,6.41 
7/30/2019 7:45,338,315,116,19.7,1008.4,67.1,7.63 
7/30/2019 8:00,393,336,134,19.6,1008.6,66.9,9.10 
7/30/2019 8:15,380,155,262,19.2,1008.5,69,10.42 
7/30/2019 8:30,309,43,233,18.7,1008.2,69.8,11.72 
7/30/2019 8:45,378,122,246,18.9,1007.8,70,13.32 
7/30/2019 9:00,300,0,312,19.2,1007.6,70.4,14.84 
7/30/2019 9:15,639,259,349,19.2,1007.4,69.8,16.19 
7/30/2019 9:30,232,0,263,19.3,1007.1,68.2,17.48 
7/30/2019 9:45,109,0,133,18.8,1005.9,70.3,18.76 
7/30/2019 10:00,246,0,305,19.3,1006.5,69,20.00 
7/30/2019 10:15,199,0,229,19.6,1004.7,68.2,21.02 
7/30/2019 10:30,619,192,274,19.8,1006,68.6,21.63 
7/30/2019 10:45,819,361,242,21.1,1007.4,63.4,22.44 
7/30/2019 11:00,285,0,290,20.6,1007.7,66,23.38 
7/30/2019 11:15,297,0,292,20.4,1007.6,66,23.66 
7/30/2019 11:30,521,93,265,20.7,1007.8,65.5,24.03 
7/30/2019 11:45,846,387,197,20.5,1007.7,65.7,24.32 
7/30/2019 12:00,842,411,181,21.1,1007.4,65.2,24.71 
7/30/2019 12:15,863,381,229,21.2,1007.3,63.5,24.95 
7/30/2019 12:30,858,404,219,21.2,1007,65.8,24.87 
7/30/2019 12:45,816,422,175,21.7,1007,64.5,24.67 
7/30/2019 13:00,811,427,161,21.2,1007,64.1,24.47 
7/30/2019 13:15,746,353,183,21.6,1007.2,66,23.94 
7/30/2019 13:30,805,413,199,21.2,1007.2,66.5,23.56 
7/30/2019 13:45,471,140,223,21.4,1007.2,66.5,23.09 
7/30/2019 14:00,751,394,197,20.9,1006.9,68.9,22.34 
7/30/2019 14:15,682,364,159,20.7,1006.7,69.4,21.75 
7/30/2019 14:30,648,378,162,20.6,1006.5,69.4,20.80 
7/30/2019 14:45,604,359,166,20.7,1006.7,69.6,19.84 
7/30/2019 15:00,568,356,174,21.1,1006.7,68.5,18.56 
7/30/2019 15:15,487,300,162,21,1006.6,68.5,17.37 
7/30/2019 15:30,466,324,152,20.7,1006.4,69.2,16.01 
7/30/2019 15:45,420,314,150,20.2,1006.6,69.3,14.61 
7/30/2019 16:00,393,308,181,20.1,1006.6,68.9,13.12 
7/30/2019 16:15,343,299,146,20.2,1006.8,68,11.59 
7/30/2019 16:30,120,0,117,19.6,1006.7,68.9,10.07 
7/30/2019 16:45,187,32,192,19.5,1006.7,68.3,8.36 
7/30/2019 17:00,192,137,160,19.8,1007,68.2,6.93 
7/30/2019 17:15,193,251,143,19.6,1006.8,68.5,5.34 
7/30/2019 17:30,133,237,91,19.5,1006.6,68.7,3.80 
7/30/2019 17:45,89,222,72,19.5,1006.6,68.8,2.56 
7/30/2019 18:00,68,203,62,19.5,1006.8,69.1,1.64 
7/30/2019 18:15,56,166,53,19.4,1006.7,68.3,1.10 
7/30/2019 18:30,38,114,39,19.4,1007,68.3,0.79 
7/30/2019 18:45,0,60,0,19.3,1007.2,69.2,0.46 
7/30/2019 19:00,0,0,0,19.1,1007.2,70.5,0.17 
7/30/2019 19:15,0,0,0,19,1007.4,70.9,-0.01 
7/30/2019 19:30,0,0,0,19,1007.5,71.3,-0.03 
7/30/2019 19:45,0,0,0,19.1,1007.6,71.5,-0.03 
7/30/2019 20:00,0,0,0,19.1,1007.9,70.2,-0.03 
